Unnamed: 0,review,date,new_review,Polarity,Parts_of_speech,sentiment
20,"it seems QA of application has not done. observed quality issues are stated below: 1.Back-space or delete key is missing at Verification Code screen. 2. Documents required for Isteqdam are enlisted in arabic even in English language version (only first one is in English rest all nine are in Arabic). 3. When choosing Service in isteqdam appointment, all 3 options appers in Arabic even in English version. I hope these errors will be corrected soon.","March 2, 2019",it seems QA of application has not done observed quality issues are stated below 1Backspace or delete key is missing at Verification Code screen 2 Documents required for Isteqdam are enlisted in arabic even in English language version only first one is in English rest all nine are in Arabic 3 When choosing Service in isteqdam appointment all 3 options appers in Arabic even in English version I hope these errors will be corrected soon,0.007142857142857141,"[('it', 'PRP'), ('seems', 'VBZ'), ('QA', 'NNP'), ('of', 'IN'), ('application', 'NN'), ('has', 'VBZ'), ('not', 'RB'), ('done', 'VBN'), ('observed', 'JJ'), ('quality', 'NN'), ('issues', 'NNS'), ('are', 'VBP'), ('stated', 'VBN'), ('below', 'IN'), ('1Backspace', 'CD'), ('or', 'CC'), ('delete', 'JJ'), ('key', 'NN'), ('is', 'VBZ'), ('missing', 'VBG'), ('at', 'IN'), ('Verification', 'NNP'), ('Code', 'NNP'), ('screen', 'VBD'), ('2', 'CD'), ('Documents', 'NNS'), ('required', 'VBN'), ('for', 'IN'), ('Isteqdam', 'NNP'), ('are', 'VBP'), ('enlisted', 'VBN'), ('in', 'IN'), ('arabic', 'JJ'), ('even', 'RB'), ('in', 'IN'), ('English', 'NNP'), ('language', 'NN'), ('version', 'NN'), ('only', 'RB'), ('first', 'JJ'), ('one', 'CD'), ('is', 'VBZ'), ('in', 'IN'), ('English', 'NNP'), ('rest', 'VBP'), ('all', 'DT'), ('nine', 'CD'), ('are', 'VBP'), ('in', 'IN'), ('Arabic', 'NNP'), ('3', 'CD'), ('When', 'WRB'), ('choosing', 'VBG'), ('Service', 'NNP'), ('in', 'IN'), ('isteqdam', 'JJ'), ('appointment', 'NN'), ('all', 'DT'), ('3', 'CD'), ('options', 'NNS'), ('appers', 'NNS'), ('in', 'IN'), ('Arabic', 'NNP'), ('even', 'RB'), ('in', 'IN'), ('English', 'NNP'), ('version', 'NN'), ('I', 'PRP'), ('hope', 'VBP'), ('these', 'DT'), ('errors', 'NNS'), ('will', 'MD'), ('be', 'VB'), ('corrected', 'VBN'), ('soon', 'RB')]",Positive
21,It is the best app for individuals searching for government services such renewal of passport and national ID. This app has seved our time and effort from going to each government office and kept it to minimum. Also it was very helpful for our elder to do it on line with bothering them to go to the offices. Thanks for however was part of the team how built this app.,"February 17, 2019",It is the best app for individuals searching for government services such renewal of passport and national ID This app has seved our time and effort from going to each government office and kept it to minimum Also it was very helpful for our elder to do it on line with bothering them to go to the offices Thanks for however was part of the team how built this app,0.35,"[('It', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('app', 'NN'), ('for', 'IN'), ('individuals', 'NNS'), ('searching', 'VBG'), ('for', 'IN'), ('government', 'NN'), ('services', 'NNS'), ('such', 'JJ'), ('renewal', 'NN'), ('of', 'IN'), ('passport', 'NN'), ('and', 'CC'), ('national', 'JJ'), ('ID', 'NNP'), ('This', 'DT'), ('app', 'NN'), ('has', 'VBZ'), ('seved', 'VBN'), ('our', 'PRP$'), ('time', 'NN'), ('and', 'CC'), ('effort', 'NN'), ('from', 'IN'), ('going', 'VBG'), ('to', 'TO'), ('each', 'DT'), ('government', 'NN'), ('office', 'NN'), ('and', 'CC'), ('kept', 'VBD'), ('it', 'PRP'), ('to', 'TO'), ('minimum', 'VB'), ('Also', 'RB'), ('it', 'PRP'), ('was', 'VBD'), ('very', 'RB'), ('helpful', 'JJ'), ('for', 'IN'), ('our', 'PRP$'), ('elder', 'NN'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('on', 'IN'), ('line', 'NN'), ('with', 'IN'), ('bothering', 'VBG'), ('them', 'PRP'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('offices', 'NNS'), ('Thanks', 'NNP'), ('for', 'IN'), ('however', 'RB'), ('was', 'VBD'), ('part', 'NN'), ('of', 'IN'), ('the', 'DT'), ('team', 'NN'), ('how', 'WRB'), ('built', 'VBN'), ('this', 'DT'), ('app', 'NN')]",Positive
22,"very good. saved us the trouble of going to various government offices. u can finish most of the work by few clicks. I renewed my passport using it, then u can choose either home delivery for extra fees or u stop by and pick it up.","February 17, 2019",very good saved us the trouble of going to various government offices u can finish most of the work by few clicks I renewed my passport using it then u can choose either home delivery for extra fees or u stop by and pick it up,0.16833333333333333,"[('very', 'RB'), ('good', 'JJ'), ('saved', 'VBD'), ('us', 'PRP'), ('the', 'DT'), ('trouble', 'NN'), ('of', 'IN'), ('going', 'VBG'), ('to', 'TO'), ('various', 'JJ'), ('government', 'NN'), ('offices', 'NNS'), ('u', 'VBP'), ('can', 'MD'), ('finish', 'VB'), ('most', 'JJS'), ('of', 'IN'), ('the', 'DT'), ('work', 'NN'), ('by', 'IN'), ('few', 'JJ'), ('clicks', 'NNS'), ('I', 'PRP'), ('renewed', 'VBP'), ('my', 'PRP$'), ('passport', 'NN'), ('using', 'VBG'), ('it', 'PRP'), ('then', 'RB'), ('u', 'VBD'), ('can', 'MD'), ('choose', 'VB'), ('either', 'DT'), ('home', 'NN'), ('delivery', 'NN'), ('for', 'IN'), ('extra', 'JJ'), ('fees', 'NNS'), ('or', 'CC'), ('u', 'JJ'), ('stop', 'NN'), ('by', 'IN'), ('and', 'CC'), ('pick', 'VB'), ('it', 'PRP'), ('up', 'RP')]",Positive
23,"Excellent app. One of the most useful. It provides grate government services from the comfort of my home. It also give alerts when a document is due for renewal such as passports, driver license, car registration... etc.","December 24, 2021",Excellent app One of the most useful It provides grate government services from the comfort of my home It also give alerts when a document is due for renewal such as passports driver license car registration etc,0.335,"[('Excellent', 'JJ'), ('app', 'VBZ'), ('One', 'CD'), ('of', 'IN'), ('the', 'DT'), ('most', 'RBS'), ('useful', 'JJ'), ('It', 'PRP'), ('provides', 'VBZ'), ('grate', 'JJ'), ('government', 'NN'), ('services', 'NNS'), ('from', 'IN'), ('the', 'DT'), ('comfort', 'NN'), ('of', 'IN'), ('my', 'PRP$'), ('home', 'NN'), ('It', 'PRP'), ('also', 'RB'), ('give', 'VBP'), ('alerts', 'NNS'), ('when', 'WRB'), ('a', 'DT'), ('document', 'NN'), ('is', 'VBZ'), ('due', 'JJ'), ('for', 'IN'), ('renewal', 'NN'), ('such', 'JJ'), ('as', 'IN'), ('passports', 'NNS'), ('driver', 'IN'), ('license', 'NN'), ('car', 'NN'), ('registration', 'NN'), ('etc', 'NN')]",Positive
24,this app save a lot of time I can order and renew my passport or ID card while I'm in home with no need to do anything outside + it has a delivery options so I can receive it from home! and there's also a lot of great features like knowing your traffic violations and when your passport or id or drive license will expire and you can pay for your tickets such a GREAT application!,"November 6, 2021",this app save a lot of time I can order and renew my passport or ID card while Im in home with no need to do anything outside  it has a delivery options so I can receive it from home and theres also a lot of great features like knowing your traffic violations and when your passport or id or drive license will expire and you can pay for your tickets such a GREAT application,0.4,"[('this', 'DT'), ('app', 'NN'), ('save', 'VB'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('time', 'NN'), ('I', 'PRP'), ('can', 'MD'), ('order', 'NN'), ('and', 'CC'), ('renew', 'VB'), ('my', 'PRP$'), ('passport', 'NN'), ('or', 'CC'), ('ID', 'NNP'), ('card', 'NN'), ('while', 'IN'), ('Im', 'NNP'), ('in', 'IN'), ('home', 'NN'), ('with', 'IN'), ('no', 'DT'), ('need', 'NN'), ('to', 'TO'), ('do', 'VB'), ('anything', 'NN'), ('outside', 'IN'), ('it', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('delivery', 'NN'), ('options', 'NNS'), ('so', 'IN'), ('I', 'PRP'), ('can', 'MD'), ('receive', 'VB'), ('it', 'PRP'), ('from', 'IN'), ('home', 'NN'), ('and', 'CC'), ('theres', 'NNS'), ('also', 'RB'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('great', 'JJ'), ('features', 'NNS'), ('like', 'IN'), ('knowing', 'VBG'), ('your', 'PRP$'), ('traffic', 'NN'), ('violations', 'NNS'), ('and', 'CC'), ('when', 'WRB'), ('your', 'PRP$'), ('passport', 'NN'), ('or', 'CC'), ('id', 'NN'), ('or', 'CC'), ('drive', 'NN'), ('license', 'NN'), ('will', 'MD'), ('expire', 'VB'), ('and', 'CC'), ('you', 'PRP'), ('can', 'MD'), ('pay', 'VB'), ('for', 'IN'), ('your', 'PRP$'), ('tickets', 'NNS'), ('such', 'JJ'), ('a', 'DT'), ('GREAT', 'JJ'), ('application', 'NN')]",Positive
25,Excellent app We check iqama driving licence and renew our passport and We check also our travels details the successful app,"April 28, 2023",Excellent app We check iqama driving licence and renew our passport and We check also our travels details the successful app,0.875,"[('Excellent', 'JJ'), ('app', 'NN'), ('We', 'PRP'), ('check', 'VBP'), ('iqama', 'JJ'), ('driving', 'NN'), ('licence', 'NN'), ('and', 'CC'), ('renew', 'VB'), ('our', 'PRP$'), ('passport', 'NN'), ('and', 'CC'), ('We', 'PRP'), ('check', 'VBP'), ('also', 'RB'), ('our', 'PRP$'), ('travels', 'NNS'), ('details', 'NNS'), ('the', 'DT'), ('successful', 'JJ'), ('app', 'NN')]",Positive
26,"Literally speaking, I don't like this app. It's too annoying. I like the old version of it, I was very much use to it with all the information on tips. I see this app as the basic summary kit of the old version. Hope the owners bring back the old type. Would be more than happy to embrace it. Thanks!","May 26, 2022",Literally speaking I dont like this app Its too annoying I like the old version of it I was very much use to it with all the information on tips I see this app as the basic summary kit of the old version Hope the owners bring back the old type Would be more than happy to embrace it Thanks,0.126,"[('Literally', 'RB'), ('speaking', 'VBG'), ('I', 'PRP'), ('dont', 'VBP'), ('like', 'IN'), ('this', 'DT'), ('app', 'NN'), ('Its', 'PRP$'), ('too', 'RB'), ('annoying', 'VBG'), ('I', 'PRP'), ('like', 'IN'), ('the', 'DT'), ('old', 'JJ'), ('version', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('I', 'PRP'), ('was', 'VBD'), ('very', 'RB'), ('much', 'JJ'), ('use', 'NN'), ('to', 'TO'), ('it', 'PRP'), ('with', 'IN'), ('all', 'PDT'), ('the', 'DT'), ('information', 'NN'), ('on', 'IN'), ('tips', 'NNS'), ('I', 'PRP'), ('see', 'VBP'), ('this', 'DT'), ('app', 'NN'), ('as', 'IN'), ('the', 'DT'), ('basic', 'JJ'), ('summary', 'JJ'), ('kit', 'NN'), ('of', 'IN'), ('the', 'DT'), ('old', 'JJ'), ('version', 'NN'), ('Hope', 'VBP'), ('the', 'DT'), ('owners', 'NNS'), ('bring', 'VBP'), ('back', 'RP'), ('the', 'DT'), ('old', 'JJ'), ('type', 'NN'), ('Would', 'MD'), ('be', 'VB'), ('more', 'JJR'), ('than', 'IN'), ('happy', 'JJ'), ('to', 'TO'), ('embrace', 'VB'), ('it', 'PRP'), ('Thanks', 'NNP')]",Positive
27,"This app makes the Saudis life much easier than 10 years ago. HOW?? Could imagine that you can reissue your passport, driving license and many other services within few clicks which might take minutes and from where you are. thanks for everyone who works on this app 💚","February 17, 2019",This app makes the Saudis life much easier than 10 years ago HOW Could imagine that you can reissue your passport driving license and many other services within few clicks which might take minutes and from where you are thanks for everyone who works on this app ,0.11499999999999999,"[('This', 'DT'), ('app', 'NN'), ('makes', 'VBZ'), ('the', 'DT'), ('Saudis', 'NNP'), ('life', 'NN'), ('much', 'RB'), ('easier', 'JJR'), ('than', 'IN'), ('10', 'CD'), ('years', 'NNS'), ('ago', 'IN'), ('HOW', 'NNP'), ('Could', 'NNP'), ('imagine', 'VB'), ('that', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('reissue', 'VB'), ('your', 'PRP$'), ('passport', 'NN'), ('driving', 'VBG'), ('license', 'NN'), ('and', 'CC'), ('many', 'JJ'), ('other', 'JJ'), ('services', 'NNS'), ('within', 'IN'), ('few', 'JJ'), ('clicks', 'NNS'), ('which', 'WDT'), ('might', 'MD'), ('take', 'VB'), ('minutes', 'NNS'), ('and', 'CC'), ('from', 'IN'), ('where', 'WRB'), ('you', 'PRP'), ('are', 'VBP'), ('thanks', 'NNS'), ('for', 'IN'), ('everyone', 'NN'), ('who', 'WP'), ('works', 'VBZ'), ('on', 'IN'), ('this', 'DT'), ('app', 'NN')]",Positive
28,The absher system is very good and very essential for us but the app is not not capable to do maximum thing's. We have to log into absher by browsing others browser which is not feeling good. If there is no app like Qiwa then okay but why we need to browse manually when there is an app available in the store. Please make the app more capable to do all the most used essential tasks instead of browsing manually. Thanks in advance.,"February 14, 2022",The absher system is very good and very essential for us but the app is not not capable to do maximum things We have to log into absher by browsing others browser which is not feeling good If there is no app like Qiwa then okay but why we need to browse manually when there is an app available in the store Please make the app more capable to do all the most used essential tasks instead of browsing manually Thanks in advance,0.3463636363636364,"[('The', 'DT'), ('absher', 'NN'), ('system', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('very', 'RB'), ('essential', 'JJ'), ('for', 'IN'), ('us', 'PRP'), ('but', 'CC'), ('the', 'DT'), ('app', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('not', 'RB'), ('capable', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('maximum', 'JJ'), ('things', 'NNS'), ('We', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('log', 'VB'), ('into', 'IN'), ('absher', 'NN'), ('by', 'IN'), ('browsing', 'VBG'), ('others', 'NNS'), ('browser', 'RBR'), ('which', 'WDT'), ('is', 'VBZ'), ('not', 'RB'), ('feeling', 'VBG'), ('good', 'JJ'), ('If', 'IN'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('app', 'NN'), ('like', 'IN'), ('Qiwa', 'NNP'), ('then', 'RB'), ('okay', 'VBZ'), ('but', 'CC'), ('why', 'WRB'), ('we', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('browse', 'VB'), ('manually', 'RB'), ('when', 'WRB'), ('there', 'EX'), ('is', 'VBZ'), ('an', 'DT'), ('app', 'NN'), ('available', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('store', 'NN'), ('Please', 'NNP'), ('make', 'VB'), ('the', 'DT'), ('app', 'NN'), ('more', 'RBR'), ('capable', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('all', 'PDT'), ('the', 'DT'), ('most', 'RBS'), ('used', 'JJ'), ('essential', 'JJ'), ('tasks', 'NNS'), ('instead', 'RB'), ('of', 'IN'), ('browsing', 'VBG'), ('manually', 'RB'), ('Thanks', 'NNP'), ('in', 'IN'), ('advance', 'NN')]",Positive
29,"Very nice app Through this app we can check iqama, driving licence, passport, and also our traffic fine and much more","April 9, 2023",Very nice app Through this app we can check iqama driving licence passport and also our traffic fine and much more,0.5655555555555556,"[('Very', 'RB'), ('nice', 'JJ'), ('app', 'NN'), ('Through', 'IN'), ('this', 'DT'), ('app', 'NN'), ('we', 'PRP'), ('can', 'MD'), ('check', 'VB'), ('iqama', 'JJ'), ('driving', 'VBG'), ('licence', 'NN'), ('passport', 'NN'), ('and', 'CC'), ('also', 'RB'), ('our', 'PRP$'), ('traffic', 'NN'), ('fine', 'NN'), ('and', 'CC'), ('much', 'RB'), ('more', 'JJR')]",Positive
30,Why absher not show absent from work status?,"May 14, 2023",Why absher not show absent from work status,0.0,"[('Why', 'WRB'), ('absher', 'MD'), ('not', 'RB'), ('show', 'VB'), ('absent', 'NN'), ('from', 'IN'), ('work', 'NN'), ('status', 'NN')]",Positive
31,"I have fingerprint sensor in my phone, so why should I go to the absher machine? Hope this will be fixed for the phones having fingerprint sensor","March 29, 2023",I have fingerprint sensor in my phone so why should I go to the absher machine Hope this will be fixed for the phones having fingerprint sensor,0.1,"[('I', 'PRP'), ('have', 'VBP'), ('fingerprint', 'VBN'), ('sensor', 'NN'), ('in', 'IN'), ('my', 'PRP$'), ('phone', 'NN'), ('so', 'RB'), ('why', 'WRB'), ('should', 'MD'), ('I', 'PRP'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('absher', 'NN'), ('machine', 'NN'), ('Hope', 'VBP'), ('this', 'DT'), ('will', 'MD'), ('be', 'VB'), ('fixed', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('phones', 'NNS'), ('having', 'VBG'), ('fingerprint', 'NN'), ('sensor', 'NN')]",Positive
32,"Excellent platform, amazing","May 13, 2023",Excellent platform amazing,0.8,"[('Excellent', 'JJ'), ('platform', 'NN'), ('amazing', 'NN')]",Positive
33,"issue or renew ID, passport and car regestration and request any government services you can imagine in two minutes via an app in your phone you can even pay for traffic tickets or report any violations through the app. The best part is there is no paperwork at all","February 17, 2019",issue or renew ID passport and car regestration and request any government services you can imagine in two minutes via an app in your phone you can even pay for traffic tickets or report any violations through the app The best part is there is no paperwork at all,1.0,"[('issue', 'NN'), ('or', 'CC'), ('renew', 'VB'), ('ID', 'NNP'), ('passport', 'NN'), ('and', 'CC'), ('car', 'NN'), ('regestration', 'NN'), ('and', 'CC'), ('request', 'VB'), ('any', 'DT'), ('government', 'NN'), ('services', 'NNS'), ('you', 'PRP'), ('can', 'MD'), ('imagine', 'VB'), ('in', 'IN'), ('two', 'CD'), ('minutes', 'NNS'), ('via', 'IN'), ('an', 'DT'), ('app', 'NN'), ('in', 'IN'), ('your', 'PRP$'), ('phone', 'NN'), ('you', 'PRP'), ('can', 'MD'), ('even', 'RB'), ('pay', 'VB'), ('for', 'IN'), ('traffic', 'NN'), ('tickets', 'NNS'), ('or', 'CC'), ('report', 'VB'), ('any', 'DT'), ('violations', 'NNS'), ('through', 'IN'), ('the', 'DT'), ('app', 'NN'), ('The', 'DT'), ('best', 'JJS'), ('part', 'NN'), ('is', 'VBZ'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('paperwork', 'NN'), ('at', 'IN'), ('all', 'DT')]",Positive
34,"This app makes ""controling my woman"" so easy! If she gets uppity, I can revoke her travel privileges from my phone. I'm less afraid of her bolting, thanks to the SMS alerts I get when she uses her passport for instance. Sure you have convenience in dealing with government for renewals and such, but the level of control and peace of mind that this app provides has totally removed the anxiety that my women might escape my control. Phew.","February 25, 2019",This app makes controling my woman so easy If she gets uppity I can revoke her travel privileges from my phone Im less afraid of her bolting thanks to the SMS alerts I get when she uses her passport for instance Sure you have convenience in dealing with government for renewals and such but the level of control and peace of mind that this app provides has totally removed the anxiety that my women might escape my control Phew,0.052380952380952396,"[('This', 'DT'), ('app', 'NN'), ('makes', 'VBZ'), ('controling', 'VBG'), ('my', 'PRP$'), ('woman', 'NN'), ('so', 'RB'), ('easy', 'JJ'), ('If', 'IN'), ('she', 'PRP'), ('gets', 'VBZ'), ('uppity', 'JJ'), ('I', 'PRP'), ('can', 'MD'), ('revoke', 'VB'), ('her', 'PRP$'), ('travel', 'NN'), ('privileges', 'NNS'), ('from', 'IN'), ('my', 'PRP$'), ('phone', 'NN'), ('Im', 'NNP'), ('less', 'JJR'), ('afraid', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('bolting', 'VBG'), ('thanks', 'NNS'), ('to', 'TO'), ('the', 'DT'), ('SMS', 'NNP'), ('alerts', 'NNS'), ('I', 'PRP'), ('get', 'VBP'), ('when', 'WRB'), ('she', 'PRP'), ('uses', 'VBZ'), ('her', 'PRP$'), ('passport', 'NN'), ('for', 'IN'), ('instance', 'NN'), ('Sure', 'NNP'), ('you', 'PRP'), ('have', 'VBP'), ('convenience', 'VBN'), ('in', 'IN'), ('dealing', 'VBG'), ('with', 'IN'), ('government', 'NN'), ('for', 'IN'), ('renewals', 'NNS'), ('and', 'CC'), ('such', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('level', 'NN'), ('of', 'IN'), ('control', 'NN'), ('and', 'CC'), ('peace', 'NN'), ('of', 'IN'), ('mind', 'NN'), ('that', 'IN'), ('this', 'DT'), ('app', 'NN'), ('provides', 'VBZ'), ('has', 'VBZ'), ('totally', 'RB'), ('removed', 'VBN'), ('the', 'DT'), ('anxiety', 'NN'), ('that', 'IN'), ('my', 'PRP$'), ('women', 'NNS'), ('might', 'MD'), ('escape', 'VB'), ('my', 'PRP$'), ('control', 'NN'), ('Phew', 'NNP')]",Positive
